Id	EnName	Description	Length	DateTime
489	ADIEU		5	2024-12-23 23:43:00.0000000
490	ADIEUS		6	2024-12-23 23:43:00.0000000
491	ADISE		5	2024-12-23 23:43:00.0000000
492	ADJ		3	2024-12-23 23:43:00.0000000
493	ADJACENT		8	2024-12-23 23:43:00.0000000
494	ADJEC		5	2024-12-23 23:43:00.0000000
495	ADJECTIVAL		10	2024-12-23 23:43:00.0000000
496	ADJECTIVALLY		12	2024-12-23 23:43:00.0000000
497	ADJECTIVE		9	2024-12-23 23:43:00.0000000
498	ADJECTIVELY		11	2024-12-23 23:43:00.0000000
499	ADJECTIVES		10	2024-12-23 23:43:00.0000000
500	ADJECTIVEY		10	2024-12-23 23:43:00.0000000
501	ADJOINING		9	2024-12-23 23:43:00.0000000
502	ADJOURNED		9	2024-12-23 23:43:00.0000000
503	ADJU		4	2024-12-23 23:43:00.0000000
504	ADJUDGED		8	2024-12-23 23:43:00.0000000
505	ADJUNCT		7	2024-12-23 23:43:00.0000000
506	ADJURA		6	2024-12-23 23:43:00.0000000
507	ADJURATION		10	2024-12-23 23:43:00.0000000
508	ADJURATIONS		11	2024-12-23 23:43:00.0000000
509	ADJURE		6	2024-12-23 23:43:00.0000000
510	ADJURED		7	2024-12-23 23:43:00.0000000
511	ADJURING		8	2024-12-23 23:43:00.0000000
512	ADJUST		6	2024-12-23 23:43:00.0000000
513	ADJUSTED		8	2024-12-23 23:43:00.0000000
514	ADJUSTING		9	2024-12-23 23:43:00.0000000
515	ADJUSTMENTS		11	2024-12-23 23:43:00.0000000
516	ADKINS		6	2024-12-23 23:43:00.0000000
517	ADLAI		5	2024-12-23 23:43:00.0000000
518	ADLER		5	2024-12-23 23:43:00.0000000
519	ADM		3	2024-12-23 23:43:00.0000000
520	ADMANS		6	2024-12-23 23:43:00.0000000
521	ADMEN		5	2024-12-23 23:43:00.0000000
522	ADMI		4	2024-12-23 23:43:00.0000000
523	ADMIN		5	2024-12-23 23:43:00.0000000
524	ADMINIS		7	2024-12-23 23:43:00.0000000
525	ADMINISTER		10	2024-12-23 23:43:00.0000000
526	ADMINISTERED		12	2024-12-23 23:43:00.0000000
527	ADMINISTERING		13	2024-12-23 23:43:00.0000000
528	ADMINISTRA		10	2024-12-23 23:43:00.0000000
529	ADMINISTRATE		12	2024-12-23 23:43:00.0000000
530	ADMINISTRATION		14	2024-12-23 23:43:00.0000000
531	ADMINISTRATIONS		15	2024-12-23 23:43:00.0000000
532	ADMINISTRATIVE		14	2024-12-23 23:43:00.0000000
533	ADMINISTRATOR		13	2024-12-23 23:43:00.0000000
534	ADMINISTRATORS		14	2024-12-23 23:43:00.0000000
535	ADMIRABLE		9	2024-12-23 23:43:00.0000000
536	ADMIRABLY		9	2024-12-23 23:43:00.0000000
537	ADMIRAL		7	2024-12-23 23:43:00.0000000
538	ADMIRALTY		9	2024-12-23 23:43:00.0000000
539	ADMIRATION		10	2024-12-23 23:43:00.0000000
540	ADMIRE		6	2024-12-23 23:43:00.0000000
541	ADMIRED		7	2024-12-23 23:43:00.0000000
542	ADMIRER		7	2024-12-23 23:43:00.0000000
543	ADMIRERS		8	2024-12-23 23:43:00.0000000
544	ADMIRING		8	2024-12-23 23:43:00.0000000
545	ADMIS		5	2024-12-23 23:43:00.0000000
546	ADMISSIBLE		10	2024-12-23 23:43:00.0000000
547	ADMISSION		9	2024-12-23 23:43:00.0000000
548	ADMISSIONS		10	2024-12-23 23:43:00.0000000
549	ADMIT		5	2024-12-23 23:43:00.0000000
550	ADMITS		6	2024-12-23 23:43:00.0000000
551	ADMITTANCE		10	2024-12-23 23:43:00.0000000
552	ADMITTED		8	2024-12-23 23:43:00.0000000
553	ADMITTEDLY		10	2024-12-23 23:43:00.0000000
554	ADMITTING		9	2024-12-23 23:43:00.0000000
555	ADMIXTURE		9	2024-12-23 23:43:00.0000000
556	ADMIXTURES		10	2024-12-23 23:43:00.0000000
557	ADMON		5	2024-12-23 23:43:00.0000000
558	ADMONISH		8	2024-12-23 23:43:00.0000000
559	ADMONISHED		10	2024-12-23 23:43:00.0000000
560	ADMONISHING		11	2024-12-23 23:43:00.0000000
561	ADMONISHMENT		12	2024-12-23 23:43:00.0000000
562	ADMONITION		10	2024-12-23 23:43:00.0000000
563	ADMONITIONS		11	2024-12-23 23:43:00.0000000
564	ADMONITORY		10	2024-12-23 23:43:00.0000000
565	ADO		3	2024-12-23 23:43:00.0000000
566	ADOE		4	2024-12-23 23:43:00.0000000
567	ADOLESCENCE		11	2024-12-23 23:43:00.0000000
568	ADOLESCENT		10	2024-12-23 23:43:00.0000000
569	ADOLESCENTS		11	2024-12-23 23:43:00.0000000
570	ADOLF		5	2024-12-23 23:43:00.0000000
571	ADOLPH		6	2024-12-23 23:43:00.0000000
572	ADOPT		5	2024-12-23 23:43:00.0000000
573	ADOPTED		7	2024-12-23 23:43:00.0000000
574	ADOPTING		8	2024-12-23 23:43:00.0000000
575	ADOPTION		8	2024-12-23 23:43:00.0000000
576	ADOPTIVE		8	2024-12-23 23:43:00.0000000
577	ADORABLE		8	2024-12-23 23:43:00.0000000
578	ADORATION		9	2024-12-23 23:43:00.0000000
579	ADORED		6	2024-12-23 23:43:00.0000000
580	ADORN		5	2024-12-23 23:43:00.0000000
581	ADORNMENT		9	2024-12-23 23:43:00.0000000
582	ADRIA		5	2024-12-23 23:43:00.0000000
583	ADRIAN		6	2024-12-23 23:43:00.0000000
584	ADRIANS		7	2024-12-23 23:43:00.0000000
585	ADROITLY		8	2024-12-23 23:43:00.0000000
586	ADS		3	2024-12-23 23:43:00.0000000
587	ADSORPTION		10	2024-12-23 23:43:00.0000000
588	ADULATION		9	2024-12-23 23:43:00.0000000
589	ADULT		5	2024-12-23 23:43:00.0000000
590	ADULTEROUS		10	2024-12-23 23:43:00.0000000
591	ADULTS		6	2024-12-23 23:43:00.0000000
592	ADUM		4	2024-12-23 23:43:00.0000000
593	ADUMBRATE		9	2024-12-23 23:43:00.0000000
594	ADUMBRATED		10	2024-12-23 23:43:00.0000000
595	ADUMBRATING		11	2024-12-23 23:43:00.0000000
596	ADVAN		5	2024-12-23 23:43:00.0000000
597	ADVANC		6	2024-12-23 23:43:00.0000000
598	ADVANCE		7	2024-12-23 23:43:00.0000000
599	ADVANCED		8	2024-12-23 23:43:00.0000000
600	ADVANCEMENT		11	2024-12-23 23:43:00.0000000
601	ADVANCES		8	2024-12-23 23:43:00.0000000
602	ADVANTAGE		9	2024-12-23 23:43:00.0000000
603	ADVANTAGEOUS		12	2024-12-23 23:43:00.0000000
604	ADVANTAGES		10	2024-12-23 23:43:00.0000000
605	ADVEN		5	2024-12-23 23:43:00.0000000
606	ADVENT		6	2024-12-23 23:43:00.0000000
607	ADVENTURE		9	2024-12-23 23:43:00.0000000
608	ADVENTURERS		11	2024-12-23 23:43:00.0000000
609	ADVENTURES		10	2024-12-23 23:43:00.0000000
610	ADVENTURESOME		13	2024-12-23 23:43:00.0000000
611	ADVENTUROUS		11	2024-12-23 23:43:00.0000000
612	ADVER		5	2024-12-23 23:43:00.0000000
613	ADVERB		6	2024-12-23 23:43:00.0000000
614	ADVERBIAL		9	2024-12-23 23:43:00.0000000
615	ADVERBIALLY		11	2024-12-23 23:43:00.0000000
616	ADVERBIALS		10	2024-12-23 23:43:00.0000000
617	ADVERBS		7	2024-12-23 23:43:00.0000000
618	ADVERSARIES		11	2024-12-23 23:43:00.0000000
619	ADVERSARY		9	2024-12-23 23:43:00.0000000
620	ADVERSE		7	2024-12-23 23:43:00.0000000
621	ADVERSELY		9	2024-12-23 23:43:00.0000000
622	ADVERT		6	2024-12-23 23:43:00.0000000
623	ADVERTED		8	2024-12-23 23:43:00.0000000
624	ADVERTING		9	2024-12-23 23:43:00.0000000
625	ADVERTIS		8	2024-12-23 23:43:00.0000000
626	ADVERTISE		9	2024-12-23 23:43:00.0000000
627	ADVERTISED		10	2024-12-23 23:43:00.0000000
628	ADVERTISEMENT		13	2024-12-23 23:43:00.0000000
629	ADVERTISEMENTS		14	2024-12-23 23:43:00.0000000
630	ADVERTISER		10	2024-12-23 23:43:00.0000000
631	ADVERTISERS		11	2024-12-23 23:43:00.0000000
632	ADVERTISING		11	2024-12-23 23:43:00.0000000
633	ADVERTS		7	2024-12-23 23:43:00.0000000
634	ADVICE		6	2024-12-23 23:43:00.0000000
635	ADVISABILITY		12	2024-12-23 23:43:00.0000000
636	ADVISABLE		9	2024-12-23 23:43:00.0000000
637	ADVISE		6	2024-12-23 23:43:00.0000000
638	ADVISED		7	2024-12-23 23:43:00.0000000
639	ADVISEDLY		9	2024-12-23 23:43:00.0000000
640	ADVISER		7	2024-12-23 23:43:00.0000000
641	ADVISERS		8	2024-12-23 23:43:00.0000000
642	ADVISES		7	2024-12-23 23:43:00.0000000
643	ADVISING		8	2024-12-23 23:43:00.0000000
644	ADVISOR		7	2024-12-23 23:43:00.0000000
645	ADVISORIES		10	2024-12-23 23:43:00.0000000
646	ADVISORS		8	2024-12-23 23:43:00.0000000
647	ADVISORY		8	2024-12-23 23:43:00.0000000
648	ADVO		4	2024-12-23 23:43:00.0000000
649	ADVOCACY		8	2024-12-23 23:43:00.0000000
650	ADVOCAT		7	2024-12-23 23:43:00.0000000
651	ADVOCATE		8	2024-12-23 23:43:00.0000000
652	ADVOCATED		9	2024-12-23 23:43:00.0000000
653	ADVOCATES		9	2024-12-23 23:43:00.0000000
654	ADVOCATING		10	2024-12-23 23:43:00.0000000
655	ADVT		4	2024-12-23 23:43:00.0000000
656	AE		2	2024-12-23 23:43:00.0000000
657	AECIUS		6	2024-12-23 23:43:00.0000000
658	AEDES		5	2024-12-23 23:43:00.0000000
659	AEGIS		5	2024-12-23 23:43:00.0000000
660	AEGYPTI		7	2024-12-23 23:43:00.0000000
661	AELFRIC		7	2024-12-23 23:43:00.0000000
662	AENEAS		6	2024-12-23 23:43:00.0000000
663	AEQUIVO		7	2024-12-23 23:43:00.0000000
664	AERATE		6	2024-12-23 23:43:00.0000000
665	AEREATE		7	2024-12-23 23:43:00.0000000
666	AEREATED		8	2024-12-23 23:43:00.0000000
667	AERIAL		6	2024-12-23 23:43:00.0000000
668	AERO		4	2024-12-23 23:43:00.0000000
669	AERODROME		9	2024-12-23 23:43:00.0000000
670	AERONAU		7	2024-12-23 23:43:00.0000000
671	AERONAUTICAL		12	2024-12-23 23:43:00.0000000
672	AERONAUTICS		11	2024-12-23 23:43:00.0000000
673	AEROSPACE		9	2024-12-23 23:43:00.0000000
674	AES		3	2024-12-23 23:43:00.0000000
675	AESOP		5	2024-12-23 23:43:00.0000000
676	AESOPS		6	2024-12-23 23:43:00.0000000
677	AESTHETE		8	2024-12-23 23:43:00.0000000
678	AESTHETIC		9	2024-12-23 23:43:00.0000000
679	AESTHETICALLY		13	2024-12-23 23:43:00.0000000
680	AESTHETICISM		12	2024-12-23 23:43:00.0000000
681	AESTHETICS		10	2024-12-23 23:43:00.0000000
682	AF		2	2024-12-23 23:43:00.0000000
683	AFAR		4	2024-12-23 23:43:00.0000000
684	AFC		3	2024-12-23 23:43:00.0000000
685	AFFAIR		6	2024-12-23 23:43:00.0000000
686	AFFAIRS		7	2024-12-23 23:43:00.0000000
687	AFFECT		6	2024-12-23 23:43:00.0000000
688	AFFECTATION		11	2024-12-23 23:43:00.0000000
689	AFFECTATIONS		12	2024-12-23 23:43:00.0000000
690	AFFECTED		8	2024-12-23 23:43:00.0000000
691	AFFECTEDLY		10	2024-12-23 23:43:00.0000000
692	AFFECTING		9	2024-12-23 23:43:00.0000000
693	AFFECTION		9	2024-12-23 23:43:00.0000000
694	AFFECTIONATE		12	2024-12-23 23:43:00.0000000
695	AFFECTIONATELY		14	2024-12-23 23:43:00.0000000
696	AFFECTIONS		10	2024-12-23 23:43:00.0000000
697	AFFECTS		7	2024-12-23 23:43:00.0000000
698	AFFIDAVIT		9	2024-12-23 23:43:00.0000000
699	AFFILI		6	2024-12-23 23:43:00.0000000
700	AFFILIATE		9	2024-12-23 23:43:00.0000000
701	AFFILIATED		10	2024-12-23 23:43:00.0000000
702	AFFILIATES		10	2024-12-23 23:43:00.0000000
703	AFFILIATION		11	2024-12-23 23:43:00.0000000
704	AFFILIATIONS		12	2024-12-23 23:43:00.0000000
705	AFFIN		5	2024-12-23 23:43:00.0000000
706	AFFINITIES		10	2024-12-23 23:43:00.0000000
707	AFFINITY		8	2024-12-23 23:43:00.0000000
708	AFFIR		5	2024-12-23 23:43:00.0000000
709	AFFIRM		6	2024-12-23 23:43:00.0000000
710	AFFIRMA		7	2024-12-23 23:43:00.0000000
711	AFFIRMATION		11	2024-12-23 23:43:00.0000000
712	AFFIRMATIONS		12	2024-12-23 23:43:00.0000000
713	AFFIRMATIVE		11	2024-12-23 23:43:00.0000000
714	AFFIRMED		8	2024-12-23 23:43:00.0000000
715	AFFIRMS		7	2024-12-23 23:43:00.0000000
716	AFFIX		5	2024-12-23 23:43:00.0000000
717	AFFIXED		7	2024-12-23 23:43:00.0000000
718	AFFLICT		7	2024-12-23 23:43:00.0000000
719	AFFLICTED		9	2024-12-23 23:43:00.0000000
720	AFFLICTION		10	2024-12-23 23:43:00.0000000
721	AFFLICTIONS		11	2024-12-23 23:43:00.0000000
722	AFFLICTS		8	2024-12-23 23:43:00.0000000
723	AFFLUENT		8	2024-12-23 23:43:00.0000000
724	AFFORD		6	2024-12-23 23:43:00.0000000
725	AFFORDED		8	2024-12-23 23:43:00.0000000
726	AFFORDING		9	2024-12-23 23:43:00.0000000
727	AFFORDS		7	2024-12-23 23:43:00.0000000
728	AFFRAY		6	2024-12-23 23:43:00.0000000
729	AFFRIGHTED		10	2024-12-23 23:43:00.0000000
730	AFFRONT		7	2024-12-23 23:43:00.0000000
731	AFFRONTED		9	2024-12-23 23:43:00.0000000
732	AFFRONTS		8	2024-12-23 23:43:00.0000000
733	AFGHANISTAN		11	2024-12-23 23:43:00.0000000
734	AFIRE		5	2024-12-23 23:43:00.0000000
735	AFORE		5	2024-12-23 23:43:00.0000000
736	AFOREMENTIONED		14	2024-12-23 23:43:00.0000000
737	AFORESAID		9	2024-12-23 23:43:00.0000000
738	AFOUL		5	2024-12-23 23:43:00.0000000
739	AFRAID		6	2024-12-23 23:43:00.0000000
740	AFRI		4	2024-12-23 23:43:00.0000000
741	AFRICA		6	2024-12-23 23:43:00.0000000
742	AFRICAN		7	2024-12-23 23:43:00.0000000
743	AFRICANS		8	2024-12-23 23:43:00.0000000
744	AFTER		5	2024-12-23 23:43:00.0000000
745	AFTERMATH		9	2024-12-23 23:43:00.0000000
746	AFTERMATHS		10	2024-12-23 23:43:00.0000000
747	AFTERNOON		9	2024-12-23 23:43:00.0000000
748	AFTERNOONS		10	2024-12-23 23:43:00.0000000
749	AFTERS		6	2024-12-23 23:43:00.0000000
750	AFTERTHOUGHT		12	2024-12-23 23:43:00.0000000
751	AFTERWARD		9	2024-12-23 23:43:00.0000000
752	AFTERWARDS		10	2024-12-23 23:43:00.0000000
753	AGA		3	2024-12-23 23:43:00.0000000
754	AGAIN		5	2024-12-23 23:43:00.0000000
755	AGAINST		7	2024-12-23 23:43:00.0000000
756	AGAR		4	2024-12-23 23:43:00.0000000
757	AGATHA		6	2024-12-23 23:43:00.0000000
758	AGATHAS		7	2024-12-23 23:43:00.0000000
759	AGE		3	2024-12-23 23:43:00.0000000
760	AGED		4	2024-12-23 23:43:00.0000000
761	AGEE		4	2024-12-23 23:43:00.0000000
762	AGEISM		6	2024-12-23 23:43:00.0000000
763	AGEMENT		7	2024-12-23 23:43:00.0000000
764	AGEN		4	2024-12-23 23:43:00.0000000
765	AGENCIES		8	2024-12-23 23:43:00.0000000
766	AGENCY		6	2024-12-23 23:43:00.0000000
767	AGEND		5	2024-12-23 23:43:00.0000000
768	AGENDA		6	2024-12-23 23:43:00.0000000
769	AGENDAS		7	2024-12-23 23:43:00.0000000
770	AGENDUM		7	2024-12-23 23:43:00.0000000
771	AGENT		5	2024-12-23 23:43:00.0000000
772	AGENTS		6	2024-12-23 23:43:00.0000000
773	AGERIAL		7	2024-12-23 23:43:00.0000000
774	AGERS		5	2024-12-23 23:43:00.0000000
775	AGES		4	2024-12-23 23:43:00.0000000
776	AGGAWAM		7	2024-12-23 23:43:00.0000000
777	AGGLOMERATES		12	2024-12-23 23:43:00.0000000
778	AGGRA		5	2024-12-23 23:43:00.0000000
779	AGGRAVARE		9	2024-12-23 23:43:00.0000000
780	AGGRAVATE		9	2024-12-23 23:43:00.0000000
781	AGGRAVATED		10	2024-12-23 23:43:00.0000000
782	AGGRAVATES		10	2024-12-23 23:43:00.0000000
783	AGGRAVATING		11	2024-12-23 23:43:00.0000000
784	AGGRAVATION		11	2024-12-23 23:43:00.0000000
785	AGGRAVATIONS		12	2024-12-23 23:43:00.0000000
786	AGGRE		5	2024-12-23 23:43:00.0000000
787	AGGREGA		7	2024-12-23 23:43:00.0000000
788	AGGREGATE		9	2024-12-23 23:43:00.0000000
789	AGGREGE		7	2024-12-23 23:43:00.0000000
790	AGGRESS		7	2024-12-23 23:43:00.0000000
791	AGGRESSED		9	2024-12-23 23:43:00.0000000
792	AGGRESSING		10	2024-12-23 23:43:00.0000000
793	AGGRESSION		10	2024-12-23 23:43:00.0000000
794	AGGRESSIONS		11	2024-12-23 23:43:00.0000000
795	AGGRESSIVE		10	2024-12-23 23:43:00.0000000
796	AGGRESSIVELY		12	2024-12-23 23:43:00.0000000
797	AGGRESSIVENESS		14	2024-12-23 23:43:00.0000000
798	AGGRESSOR		9	2024-12-23 23:43:00.0000000
799	AGHAST		6	2024-12-23 23:43:00.0000000
800	AGIN		4	2024-12-23 23:43:00.0000000
801	AGING		5	2024-12-23 23:43:00.0000000
802	AGITATED		8	2024-12-23 23:43:00.0000000
803	AGITATING		9	2024-12-23 23:43:00.0000000
804	AGITATION		9	2024-12-23 23:43:00.0000000
805	AGITATOR		8	2024-12-23 23:43:00.0000000
806	AGNES		5	2024-12-23 23:43:00.0000000
807	AGNEW		5	2024-12-23 23:43:00.0000000
808	AGO		3	2024-12-23 23:43:00.0000000
809	AGOGICAL		8	2024-12-23 23:43:00.0000000
810	AGOIN		5	2024-12-23 23:43:00.0000000
811	AGONISED		8	2024-12-23 23:43:00.0000000
812	AGONISTES		9	2024-12-23 23:43:00.0000000
813	AGONIZE		7	2024-12-23 23:43:00.0000000
814	AGONIZED		8	2024-12-23 23:43:00.0000000
815	AGONIZING		9	2024-12-23 23:43:00.0000000
816	AGONY		5	2024-12-23 23:43:00.0000000
817	AGREE		5	2024-12-23 23:43:00.0000000
818	AGREEABLE		9	2024-12-23 23:43:00.0000000
819	AGREEABLY		9	2024-12-23 23:43:00.0000000
820	AGREED		6	2024-12-23 23:43:00.0000000
821	AGREEING		8	2024-12-23 23:43:00.0000000
822	AGREEMENT		9	2024-12-23 23:43:00.0000000
823	AGREEMENTS		10	2024-12-23 23:43:00.0000000
824	AGREES		6	2024-12-23 23:43:00.0000000
825	AGRI		4	2024-12-23 23:43:00.0000000
826	AGRICUL		7	2024-12-23 23:43:00.0000000
827	AGRICULTURAL		12	2024-12-23 23:43:00.0000000
828	AGRICULTURE		11	2024-12-23 23:43:00.0000000
829	AGROUND		7	2024-12-23 23:43:00.0000000
830	AGUECHEEK		9	2024-12-23 23:43:00.0000000
831	AGUER		5	2024-12-23 23:43:00.0000000
832	AH		2	2024-12-23 23:43:00.0000000
833	AHAB		4	2024-12-23 23:43:00.0000000
834	AHAN		4	2024-12-23 23:43:00.0000000
835	AHEAD		5	2024-12-23 23:43:00.0000000
836	AHMAD		5	2024-12-23 23:43:00.0000000
837	AHMED		5	2024-12-23 23:43:00.0000000
838	AHNVELOPE		9	2024-12-23 23:43:00.0000000
839	AHOLD		5	2024-12-23 23:43:00.0000000
840	AHOLT		5	2024-12-23 23:43:00.0000000
841	AI		2	2024-12-23 23:43:00.0000000
842	AIC		3	2024-12-23 23:43:00.0000000
843	AID		3	2024-12-23 23:43:00.0000000
844	AIDE		4	2024-12-23 23:43:00.0000000
845	AIDED		5	2024-12-23 23:43:00.0000000
846	AIDES		5	2024-12-23 23:43:00.0000000
847	AIDING		6	2024-12-23 23:43:00.0000000
848	AIDS		4	2024-12-23 23:43:00.0000000
849	AIELLO		6	2024-12-23 23:43:00.0000000
850	AIFORDS		7	2024-12-23 23:43:00.0000000
851	AIKEN		5	2024-12-23 23:43:00.0000000
852	AIL		3	2024-12-23 23:43:00.0000000
853	AILING		6	2024-12-23 23:43:00.0000000
854	AILMENT		7	2024-12-23 23:43:00.0000000
855	AILMENTS		8	2024-12-23 23:43:00.0000000
856	AILSA		5	2024-12-23 23:43:00.0000000
857	AIM		3	2024-12-23 23:43:00.0000000
858	AIMED		5	2024-12-23 23:43:00.0000000
859	AIMEZ		5	2024-12-23 23:43:00.0000000
860	AIMING		6	2024-12-23 23:43:00.0000000
861	AIMS		4	2024-12-23 23:43:00.0000000
862	AIN		3	2024-12-23 23:43:00.0000000
863	AINT		4	2024-12-23 23:43:00.0000000
864	AIR		3	2024-12-23 23:43:00.0000000
865	AIRCRAFT		8	2024-12-23 23:43:00.0000000
866	AIRE		4	2024-12-23 23:43:00.0000000
867	AIRED		5	2024-12-23 23:43:00.0000000
868	AIRES		5	2024-12-23 23:43:00.0000000
869	AIRHEADS		8	2024-12-23 23:43:00.0000000
870	AIRLINE		7	2024-12-23 23:43:00.0000000
871	AIRLINES		8	2024-12-23 23:43:00.0000000
872	AIRMAN		6	2024-12-23 23:43:00.0000000
873	AIRPLANE		8	2024-12-23 23:43:00.0000000
874	AIRPLANES		9	2024-12-23 23:43:00.0000000
875	AIRPORTS		8	2024-12-23 23:43:00.0000000
876	AIRS		4	2024-12-23 23:43:00.0000000
877	AIRTIGHT		8	2024-12-23 23:43:00.0000000
878	AIRWAYS		7	2024-12-23 23:43:00.0000000
879	AIRY		4	2024-12-23 23:43:00.0000000
880	AISLE		5	2024-12-23 23:43:00.0000000
881	AISLES		6	2024-12-23 23:43:00.0000000
882	AITCHES		7	2024-12-23 23:43:00.0000000
883	AITKEN		6	2024-12-23 23:43:00.0000000
884	AJAX		4	2024-12-23 23:43:00.0000000
885	AJOURNAI		8	2024-12-23 23:43:00.0000000
886	AK		2	2024-12-23 23:43:00.0000000
887	AKEHURST		8	2024-12-23 23:43:00.0000000
888	AKENFIELD		9	2024-12-23 23:43:00.0000000
889	AKIN		4	2024-12-23 23:43:00.0000000
890	AKS		3	2024-12-23 23:43:00.0000000
891	AL		2	2024-12-23 23:43:00.0000000
892	ALA		3	2024-12-23 23:43:00.0000000
893	ALABAMA		7	2024-12-23 23:43:00.0000000
894	ALABASTER		9	2024-12-23 23:43:00.0000000
895	ALACRITY		8	2024-12-23 23:43:00.0000000
896	ALAI		4	2024-12-23 23:43:00.0000000
897	ALAIN		5	2024-12-23 23:43:00.0000000
898	ALAN		4	2024-12-23 23:43:00.0000000
899	ALARIC		6	2024-12-23 23:43:00.0000000
900	ALARM		5	2024-12-23 23:43:00.0000000
901	ALARMED		7	2024-12-23 23:43:00.0000000
902	ALARMING		8	2024-12-23 23:43:00.0000000
903	ALARMINGLY		10	2024-12-23 23:43:00.0000000
904	ALARMIST		8	2024-12-23 23:43:00.0000000
905	ALARMS		6	2024-12-23 23:43:00.0000000
906	ALAS		4	2024-12-23 23:43:00.0000000
907	ALASKA		6	2024-12-23 23:43:00.0000000
908	ALASKAN		7	2024-12-23 23:43:00.0000000
909	ALASKANS		8	2024-12-23 23:43:00.0000000
910	ALASTAIR		8	2024-12-23 23:43:00.0000000
911	ALBANIA		7	2024-12-23 23:43:00.0000000
912	ALBANY		6	2024-12-23 23:43:00.0000000
913	ALBEIT		6	2024-12-23 23:43:00.0000000
914	ALBEN		5	2024-12-23 23:43:00.0000000
915	ALBERT		6	2024-12-23 23:43:00.0000000
916	ALBERTINE		9	2024-12-23 23:43:00.0000000
917	ALBERTSON		9	2024-12-23 23:43:00.0000000
918	ALBINONI		8	2024-12-23 23:43:00.0000000
919	ALBION		6	2024-12-23 23:43:00.0000000
920	ALBIONS		7	2024-12-23 23:43:00.0000000
921	ALBJERG		7	2024-12-23 23:43:00.0000000
922	ALBRIGHT		8	2024-12-23 23:43:00.0000000
923	ALBUM		5	2024-12-23 23:43:00.0000000
924	ALBUMS		6	2024-12-23 23:43:00.0000000
925	ALBUQUERQUE		11	2024-12-23 23:43:00.0000000
926	ALCO		4	2024-12-23 23:43:00.0000000
927	ALCOHOL		7	2024-12-23 23:43:00.0000000
928	ALCOHOLIC		9	2024-12-23 23:43:00.0000000
929	ALD		3	2024-12-23 23:43:00.0000000
930	ALDEN		5	2024-12-23 23:43:00.0000000
931	ALDERMANS		9	2024-12-23 23:43:00.0000000
932	ALDOR		5	2024-12-23 23:43:00.0000000
933	ALDOUS		6	2024-12-23 23:43:00.0000000
934	ALDREDGE		8	2024-12-23 23:43:00.0000000
935	ALDRICH		7	2024-12-23 23:43:00.0000000
936	ALDRIDGE		8	2024-12-23 23:43:00.0000000
937	ALDRY		5	2024-12-23 23:43:00.0000000
938	ALEC		4	2024-12-23 23:43:00.0000000
939	ALEHOUSE		8	2024-12-23 23:43:00.0000000
940	ALEKSEI		7	2024-12-23 23:43:00.0000000
941	ALENCE		6	2024-12-23 23:43:00.0000000
942	ALENT		5	2024-12-23 23:43:00.0000000
943	ALERT		5	2024-12-23 23:43:00.0000000
944	ALERTED		7	2024-12-23 23:43:00.0000000
945	ALERTLY		7	2024-12-23 23:43:00.0000000
946	ALESCE		6	2024-12-23 23:43:00.0000000
947	ALEX		4	2024-12-23 23:43:00.0000000
948	ALEXANDER		9	2024-12-23 23:43:00.0000000
949	ALEXANDRA		9	2024-12-23 23:43:00.0000000
950	ALEXANDRAS		10	2024-12-23 23:43:00.0000000
951	ALEXANDRE		9	2024-12-23 23:43:00.0000000
952	ALEXANDRIA		10	2024-12-23 23:43:00.0000000
953	ALEXANDRIAN		11	2024-12-23 23:43:00.0000000
954	ALEXANDRIANS		12	2024-12-23 23:43:00.0000000
955	ALEXIS		6	2024-12-23 23:43:00.0000000
956	ALEXISS		7	2024-12-23 23:43:00.0000000
957	ALEXOPOULOS		11	2024-12-23 23:43:00.0000000
958	ALFORD		6	2024-12-23 23:43:00.0000000
959	ALFORDS		7	2024-12-23 23:43:00.0000000
960	ALFRED		6	2024-12-23 23:43:00.0000000
961	ALFRESCO		8	2024-12-23 23:43:00.0000000
962	ALGAE		5	2024-12-23 23:43:00.0000000
963	ALGE		4	2024-12-23 23:43:00.0000000
964	ALGEBRA		7	2024-12-23 23:43:00.0000000
965	ALGEBRAIC		9	2024-12-23 23:43:00.0000000
966	ALGEO		5	2024-12-23 23:43:00.0000000
967	ALGER		5	2024-12-23 23:43:00.0000000
968	ALGIERS		7	2024-12-23 23:43:00.0000000
969	ALGORITHM		9	2024-12-23 23:43:00.0000000
970	ALGORITHMS		10	2024-12-23 23:43:00.0000000
971	ALGREN		6	2024-12-23 23:43:00.0000000
972	ALI		3	2024-12-23 23:43:00.0000000
973	ALIA		4	2024-12-23 23:43:00.0000000
974	ALIAE		5	2024-12-23 23:43:00.0000000
975	ALIBI		5	2024-12-23 23:43:00.0000000
976	ALIBIED		7	2024-12-23 23:43:00.0000000
977	ALIBIS		6	2024-12-23 23:43:00.0000000
978	ALICE		5	2024-12-23 23:43:00.0000000
979	ALICES		6	2024-12-23 23:43:00.0000000
980	ALICIA		6	2024-12-23 23:43:00.0000000
981	ALICITA		7	2024-12-23 23:43:00.0000000
982	ALIEN		5	2024-12-23 23:43:00.0000000
983	ALIENATE		8	2024-12-23 23:43:00.0000000
984	ALIENATED		9	2024-12-23 23:43:00.0000000
985	ALIENS		6	2024-12-23 23:43:00.0000000
986	ALII		4	2024-12-23 23:43:00.0000000
