Id	BgName	Description	Length	DateTime
436	АРОМАТИЧЕН		10	2024-12-24 00:36:00.0000000
437	АРСЕНАЛ		7	2024-12-24 00:36:00.0000000
438	АРТЕРИЯ		7	2024-12-24 00:36:00.0000000
439	АРТИКУЛ		7	2024-12-24 00:36:00.0000000
440	АРТИСАЛ		7	2024-12-24 00:36:00.0000000
441	АРТИСВАМ		8	2024-12-24 00:36:00.0000000
442	АРТИСТИЧЕН		10	2024-12-24 00:36:00.0000000
443	АРТИСТИЧНОСТ		12	2024-12-24 00:36:00.0000000
444	АРТЪК		5	2024-12-24 00:36:00.0000000
445	АРХАИЗЪМ		8	2024-12-24 00:36:00.0000000
446	АРХАИЧЕН		8	2024-12-24 00:36:00.0000000
447	АРХАИЧНОСТ		10	2024-12-24 00:36:00.0000000
448	АРХИВА		6	2024-12-24 00:36:00.0000000
449	АРХИВАР		7	2024-12-24 00:36:00.0000000
450	АРХИВАТА		8	2024-12-24 00:36:00.0000000
451	АРХИЕРЕЙ		8	2024-12-24 00:36:00.0000000
452	АРХИТЕКТУРА		11	2024-12-24 00:36:00.0000000
453	АРЯ		3	2024-12-24 00:36:00.0000000
454	АРЯСОЧИ		7	2024-12-24 00:36:00.0000000
455	АСИ		3	2024-12-24 00:36:00.0000000
456	АСИМЕТРИЧЕН		11	2024-12-24 00:36:00.0000000
457	АСИМИЛАЦИЯ		10	2024-12-24 00:36:00.0000000
458	АСИМИЛИРАМ		10	2024-12-24 00:36:00.0000000
459	АСИМИЛИРАНЕ		11	2024-12-24 00:36:00.0000000
460	АСИНХРОНЕН		10	2024-12-24 00:36:00.0000000
461	АСИНХРОНИЗИРАН		14	2024-12-24 00:36:00.0000000
462	АСИСТЕНТ		8	2024-12-24 00:36:00.0000000
463	АСКЕР		5	2024-12-24 00:36:00.0000000
464	АСКЕРИН		7	2024-12-24 00:36:00.0000000
465	АСКЕТ		5	2024-12-24 00:36:00.0000000
466	АСКЕТИЗЪМ		9	2024-12-24 00:36:00.0000000
467	АСКЕТИЧЕН		9	2024-12-24 00:36:00.0000000
468	АСКЕТИЧЕСКИ		11	2024-12-24 00:36:00.0000000
469	АСЛЪ		4	2024-12-24 00:36:00.0000000
470	АСОНАНС		7	2024-12-24 00:36:00.0000000
471	АСОРТИМЕНТ		10	2024-12-24 00:36:00.0000000
472	АСОЦИАЦИЯ		9	2024-12-24 00:36:00.0000000
473	АСПЕКТ		6	2024-12-24 00:36:00.0000000
474	АСПИРАНТ		8	2024-12-24 00:36:00.0000000
475	АСПИРАЦИЯ		9	2024-12-24 00:36:00.0000000
476	АСПИРИРАМ		9	2024-12-24 00:36:00.0000000
477	АСТИЕ		5	2024-12-24 00:36:00.0000000
478	АСТЛИВ		6	2024-12-24 00:36:00.0000000
479	АСТЛИВА		7	2024-12-24 00:36:00.0000000
480	АСТЛИВАСЛУЧАЙНОСТ		17	2024-12-24 00:36:00.0000000
481	АСТМА		5	2024-12-24 00:36:00.0000000
482	АСФАЛТ		6	2024-12-24 00:36:00.0000000
483	АСФИКСИЯ		8	2024-12-24 00:36:00.0000000
484	АТ		2	2024-12-24 00:36:00.0000000
485	АТАВИЗЪМ		8	2024-12-24 00:36:00.0000000
486	АТАКА		5	2024-12-24 00:36:00.0000000
487	АТАКУВАМ		8	2024-12-24 00:36:00.0000000
488	АТАКУВАН		8	2024-12-24 00:36:00.0000000
489	АТАКУЕМ		7	2024-12-24 00:36:00.0000000
490	АТАКУЕМОСТ		10	2024-12-24 00:36:00.0000000
491	АТЕИЗЪМ		7	2024-12-24 00:36:00.0000000
492	АТЕИСТ		6	2024-12-24 00:36:00.0000000
493	АТЕЛЕН		6	2024-12-24 00:36:00.0000000
494	АТЕЛИЕ		6	2024-12-24 00:36:00.0000000
495	АТЕЛНО		6	2024-12-24 00:36:00.0000000
496	АТЕНТАТ		7	2024-12-24 00:36:00.0000000
497	АТЕНТАТОР		9	2024-12-24 00:36:00.0000000
498	АТЕСТАТ		7	2024-12-24 00:36:00.0000000
499	АТЕСТАЦИЯ		9	2024-12-24 00:36:00.0000000
500	АТИПИЧЕН		8	2024-12-24 00:36:00.0000000
501	АТЛЕТ		5	2024-12-24 00:36:00.0000000
502	АТМОСФЕРА		9	2024-12-24 00:36:00.0000000
503	АТМОСФЕРЕН		10	2024-12-24 00:36:00.0000000
504	АТОМ		4	2024-12-24 00:36:00.0000000
505	АТОМНА		6	2024-12-24 00:36:00.0000000
506	АТОМНАБОМБА		11	2024-12-24 00:36:00.0000000
507	АТРА		4	2024-12-24 00:36:00.0000000
508	АТРИБУТ		7	2024-12-24 00:36:00.0000000
509	АТРОФИРАМ		9	2024-12-24 00:36:00.0000000
510	АТРОФИРАН		9	2024-12-24 00:36:00.0000000
511	АТРОФИЯ		7	2024-12-24 00:36:00.0000000
512	АТЪР		4	2024-12-24 00:36:00.0000000
513	АУДИЕНЦИЯ		9	2024-12-24 00:36:00.0000000
514	АУДИТОРИЯ		9	2024-12-24 00:36:00.0000000
515	АУСПУХ		6	2024-12-24 00:36:00.0000000
516	АФЕКТ		5	2024-12-24 00:36:00.0000000
517	АФЕКТАЦИЯ		9	2024-12-24 00:36:00.0000000
518	АФЕКТИРАМ		9	2024-12-24 00:36:00.0000000
519	АФЕКТИРАМСЕ		11	2024-12-24 00:36:00.0000000
520	АФЕКТИРАН		9	2024-12-24 00:36:00.0000000
521	АФЕРА		5	2024-12-24 00:36:00.0000000
522	АФИ		3	2024-12-24 00:36:00.0000000
523	АФИИРАМ		7	2024-12-24 00:36:00.0000000
524	АФИНИТЕТ		8	2024-12-24 00:36:00.0000000
525	АФИРМАТИВЕН		11	2024-12-24 00:36:00.0000000
526	АФОРЕСВАМ		9	2024-12-24 00:36:00.0000000
527	АФОРЕСВАН		9	2024-12-24 00:36:00.0000000
528	АФОРИЗЪМ		8	2024-12-24 00:36:00.0000000
529	АФОРИСТИЧЕН		11	2024-12-24 00:36:00.0000000
530	АФРАНТИЯ		8	2024-12-24 00:36:00.0000000
531	АФРОНТ		6	2024-12-24 00:36:00.0000000
532	АХА		3	2024-12-24 00:36:00.0000000
533	АХВАМ		5	2024-12-24 00:36:00.0000000
534	АХИЛЕСОВА		9	2024-12-24 00:36:00.0000000
535	АХМАК		5	2024-12-24 00:36:00.0000000
536	АХТА		4	2024-12-24 00:36:00.0000000
537	АХЧИЙНИЦА		9	2024-12-24 00:36:00.0000000
538	БА		2	2024-12-24 00:36:00.0000000
539	БАА		3	2024-12-24 00:36:00.0000000
540	БАБА		4	2024-12-24 00:36:00.0000000
541	БАБАИТ		6	2024-12-24 00:36:00.0000000
542	БАБАНКА		7	2024-12-24 00:36:00.0000000
543	БАБЕКИ		6	2024-12-24 00:36:00.0000000
544	БАБЕРКИ		7	2024-12-24 00:36:00.0000000
545	БАБИНИ		6	2024-12-24 00:36:00.0000000
546	БАБИНИДЕВЕТИНИ		14	2024-12-24 00:36:00.0000000
547	БАБИЧКА		7	2024-12-24 00:36:00.0000000
548	БАБКА		5	2024-12-24 00:36:00.0000000
549	БАБУВАМ		7	2024-12-24 00:36:00.0000000
550	БАВЕН		5	2024-12-24 00:36:00.0000000
551	БАВЕНЕ		6	2024-12-24 00:36:00.0000000
552	БАВНО		5	2024-12-24 00:36:00.0000000
553	БАВНОДЕЙСТВУВА		14	2024-12-24 00:36:00.0000000
554	БАВНОСТ		7	2024-12-24 00:36:00.0000000
555	БАВЯ		4	2024-12-24 00:36:00.0000000
556	БАВЯСЕ		6	2024-12-24 00:36:00.0000000
557	БАГАЖ		5	2024-12-24 00:36:00.0000000
558	БАГАЖА		6	2024-12-24 00:36:00.0000000
559	БАГАЖНА		7	2024-12-24 00:36:00.0000000
560	БАГАЖНАРАЗПИСКА		15	2024-12-24 00:36:00.0000000
561	БАГЕР		5	2024-12-24 00:36:00.0000000
562	БАГРА		5	2024-12-24 00:36:00.0000000
563	БАГРИЛНО		8	2024-12-24 00:36:00.0000000
564	БАГРИЛНОВЕЕСТВО		15	2024-12-24 00:36:00.0000000
565	БАГРЯ		5	2024-12-24 00:36:00.0000000
566	БАДАНОСВАМ		10	2024-12-24 00:36:00.0000000
567	БАДЖА		5	2024-12-24 00:36:00.0000000
568	БАДЖАК		6	2024-12-24 00:36:00.0000000
569	БАДЖАНАК		8	2024-12-24 00:36:00.0000000
570	БАЕНЕ		5	2024-12-24 00:36:00.0000000
571	БАЗА		4	2024-12-24 00:36:00.0000000
572	БАЗИРАМ		7	2024-12-24 00:36:00.0000000
573	БАЗИРАМСЕ		9	2024-12-24 00:36:00.0000000
574	БАЗИС		5	2024-12-24 00:36:00.0000000
575	БАИБОЗУК		8	2024-12-24 00:36:00.0000000
576	БАИН		4	2024-12-24 00:36:00.0000000
577	БАИНИЯ		6	2024-12-24 00:36:00.0000000
578	БАИНСКИ		7	2024-12-24 00:36:00.0000000
579	БАИР		4	2024-12-24 00:36:00.0000000
580	БАЙРАК		6	2024-12-24 00:36:00.0000000
581	БАЙРАКТАР		9	2024-12-24 00:36:00.0000000
582	БАЙЦВАМ		7	2024-12-24 00:36:00.0000000
583	БАКА		4	2024-12-24 00:36:00.0000000
584	БАКИ		4	2024-12-24 00:36:00.0000000
585	БАКТЕРИОЛОГИЯ		13	2024-12-24 00:36:00.0000000
586	БАКТЕРИЯ		8	2024-12-24 00:36:00.0000000
587	БАКТИСВАМ		9	2024-12-24 00:36:00.0000000
588	БАКЪР		5	2024-12-24 00:36:00.0000000
589	БАКЪРДЖИЙСТВО		13	2024-12-24 00:36:00.0000000
590	БАКЪРДЖИЯ		9	2024-12-24 00:36:00.0000000
591	БАКЪРЕН		7	2024-12-24 00:36:00.0000000
592	БАЛА		4	2024-12-24 00:36:00.0000000
593	БАЛАМА		6	2024-12-24 00:36:00.0000000
594	БАЛАМИНА		8	2024-12-24 00:36:00.0000000
595	БАЛАМОСВАМ		10	2024-12-24 00:36:00.0000000
596	БАЛАНС		6	2024-12-24 00:36:00.0000000
597	БАЛАНСИРАМ		10	2024-12-24 00:36:00.0000000
598	БАЛАНСИРАН		10	2024-12-24 00:36:00.0000000
599	БАЛАНСОР		8	2024-12-24 00:36:00.0000000
600	БАЛАСТ		6	2024-12-24 00:36:00.0000000
601	БАЛАСТРА		8	2024-12-24 00:36:00.0000000
602	БАЛВАН		6	2024-12-24 00:36:00.0000000
603	БАЛВАНКА		8	2024-12-24 00:36:00.0000000
604	БАЛДАХИН		8	2024-12-24 00:36:00.0000000
605	БАЛЕТ		5	2024-12-24 00:36:00.0000000
606	БАЛИРАМ		7	2024-12-24 00:36:00.0000000
607	БАЛКАН		6	2024-12-24 00:36:00.0000000
608	БАЛНЕОЛЕЧЕНИЕ		13	2024-12-24 00:36:00.0000000
609	БАЛОН		5	2024-12-24 00:36:00.0000000
610	БАЛСАМ		6	2024-12-24 00:36:00.0000000
611	БАЛТАЯ		6	2024-12-24 00:36:00.0000000
612	БАЛТАЯСЕ		8	2024-12-24 00:36:00.0000000
613	БАЛТИЯ		6	2024-12-24 00:36:00.0000000
614	БАЛЮСТРАДА		10	2024-12-24 00:36:00.0000000
615	БАМБАКА		7	2024-12-24 00:36:00.0000000
616	БАНАЛЕН		7	2024-12-24 00:36:00.0000000
617	БАНАЛИЗИРАМ		11	2024-12-24 00:36:00.0000000
618	БАНАЛИЗИРАНЕ		12	2024-12-24 00:36:00.0000000
619	БАНАЛНО		7	2024-12-24 00:36:00.0000000
620	БАНАЛНОСТ		9	2024-12-24 00:36:00.0000000
621	БАНДА		5	2024-12-24 00:36:00.0000000
622	БАНДАЖ		6	2024-12-24 00:36:00.0000000
623	БАНДИТ		6	2024-12-24 00:36:00.0000000
624	БАНДИТИЗЪМ		10	2024-12-24 00:36:00.0000000
625	БАНДИТСКО		9	2024-12-24 00:36:00.0000000
626	БАНДИТСКОНАПАДЕНИЕ		18	2024-12-24 00:36:00.0000000
627	БАНКЕР		6	2024-12-24 00:36:00.0000000
628	БАНКЕТ		6	2024-12-24 00:36:00.0000000
629	БАНКЕТНА		8	2024-12-24 00:36:00.0000000
630	БАНКЕТНАЗАЛА		12	2024-12-24 00:36:00.0000000
631	БАНКРУТ		7	2024-12-24 00:36:00.0000000
632	БАНКРУТИРАМ		11	2024-12-24 00:36:00.0000000
633	БАНЯ		4	2024-12-24 00:36:00.0000000
634	БАРА		4	2024-12-24 00:36:00.0000000
635	БАРАБАН		7	2024-12-24 00:36:00.0000000
636	БАРАБАНЯ		8	2024-12-24 00:36:00.0000000
637	БАРАБАР		7	2024-12-24 00:36:00.0000000
638	БАРАЖ		5	2024-12-24 00:36:00.0000000
639	БАРАКА		6	2024-12-24 00:36:00.0000000
640	БАРАМ		5	2024-12-24 00:36:00.0000000
641	БАРВАМ		6	2024-12-24 00:36:00.0000000
642	БАРЕМ		5	2024-12-24 00:36:00.0000000
643	БАРИЕРА		7	2024-12-24 00:36:00.0000000
644	БАРИКАДА		8	2024-12-24 00:36:00.0000000
645	БАРИКАДИРАМ		11	2024-12-24 00:36:00.0000000
646	БАРИКАДИРАМСЕ		13	2024-12-24 00:36:00.0000000
647	БАРКА		5	2024-12-24 00:36:00.0000000
648	БАС		3	2024-12-24 00:36:00.0000000
649	БАСЕЙН		6	2024-12-24 00:36:00.0000000
650	БАСИРАМ		7	2024-12-24 00:36:00.0000000
651	БАСИРАМСЕ		9	2024-12-24 00:36:00.0000000
652	БАСИРАНЕ		8	2024-12-24 00:36:00.0000000
653	БАСКЕТБОЛ		9	2024-12-24 00:36:00.0000000
654	БАСНОСЛОВЕН		11	2024-12-24 00:36:00.0000000
655	БАСНОСЛОВНОСТ		13	2024-12-24 00:36:00.0000000
656	БАСНЯ		5	2024-12-24 00:36:00.0000000
657	БАСТИЛИЯ		8	2024-12-24 00:36:00.0000000
658	БАСТИОН		7	2024-12-24 00:36:00.0000000
659	БАСТИСВАМ		9	2024-12-24 00:36:00.0000000
660	БАСТУН		6	2024-12-24 00:36:00.0000000
661	БАТАК		5	2024-12-24 00:36:00.0000000
662	БАТАЛОН		7	2024-12-24 00:36:00.0000000
663	БАТАЛЯСВАМ		10	2024-12-24 00:36:00.0000000
664	БАХЧА		5	2024-12-24 00:36:00.0000000
665	БАЦИЛ		5	2024-12-24 00:36:00.0000000
666	БАЧКАМ		6	2024-12-24 00:36:00.0000000
667	БАЯ		3	2024-12-24 00:36:00.0000000
668	БАЯЛДИСВАМ		10	2024-12-24 00:36:00.0000000
669	БАЯЛДИСВАНЕ		11	2024-12-24 00:36:00.0000000
670	БАЯЧ		4	2024-12-24 00:36:00.0000000
671	БАЯЧКА		6	2024-12-24 00:36:00.0000000
672	БДЕНИЕ		6	2024-12-24 00:36:00.0000000
673	БДИТЕЛЕН		8	2024-12-24 00:36:00.0000000
674	БДИТЕЛНО		8	2024-12-24 00:36:00.0000000
675	БДИТЕЛНОСТ		10	2024-12-24 00:36:00.0000000
676	БДЯ		3	2024-12-24 00:36:00.0000000
677	БДЯНАД		6	2024-12-24 00:36:00.0000000
678	БЕБЕ		4	2024-12-24 00:36:00.0000000
679	БЕГЛЕЦ		6	2024-12-24 00:36:00.0000000
680	БЕГЛО		5	2024-12-24 00:36:00.0000000
681	БЕГОМ		5	2024-12-24 00:36:00.0000000
682	БЕГЪЛ		5	2024-12-24 00:36:00.0000000
683	БЕДА		4	2024-12-24 00:36:00.0000000
684	БЕДЕН		5	2024-12-24 00:36:00.0000000
685	БЕДИ		4	2024-12-24 00:36:00.0000000
686	БЕДНЕЯ		6	2024-12-24 00:36:00.0000000
687	БЕДНИ		5	2024-12-24 00:36:00.0000000
688	БЕДНИХОРА		9	2024-12-24 00:36:00.0000000
689	БЕДНО		5	2024-12-24 00:36:00.0000000
690	БЕДНОСТ		7	2024-12-24 00:36:00.0000000
691	БЕДНОТА		7	2024-12-24 00:36:00.0000000
692	БЕДНОТИЯ		8	2024-12-24 00:36:00.0000000
693	БЕДНЯК		6	2024-12-24 00:36:00.0000000
694	БЕДНЯКИ		7	2024-12-24 00:36:00.0000000
695	БЕДНЯЦИ		7	2024-12-24 00:36:00.0000000
696	БЕДРО		5	2024-12-24 00:36:00.0000000
697	БЕДСТВЕН		8	2024-12-24 00:36:00.0000000
698	БЕДСТВИЕ		8	2024-12-24 00:36:00.0000000
699	БЕДСТВУВА		9	2024-12-24 00:36:00.0000000
700	БЕДСТВУВАМ		10	2024-12-24 00:36:00.0000000
701	БЕДЯ		4	2024-12-24 00:36:00.0000000
702	БЕЖ		3	2024-12-24 00:36:00.0000000
703	БЕЖАНЕЦ		7	2024-12-24 00:36:00.0000000
704	БЕЖЕКАТА		8	2024-12-24 00:36:00.0000000
705	БЕЖЕКОМ		7	2024-12-24 00:36:00.0000000
706	БЕЗ		3	2024-12-24 00:36:00.0000000
707	БЕЗАПЕЛАЦИОНЕН		14	2024-12-24 00:36:00.0000000
708	БЕЗБЛЯСЪК		9	2024-12-24 00:36:00.0000000
709	БЕЗБОЖЕН		8	2024-12-24 00:36:00.0000000
710	БЕЗБОЖИЕ		8	2024-12-24 00:36:00.0000000
711	БЕЗБОЖНИК		9	2024-12-24 00:36:00.0000000
712	БЕЗБОЖНИЧЕСТВО		14	2024-12-24 00:36:00.0000000
713	БЕЗБОЛЕЗНЕН		11	2024-12-24 00:36:00.0000000
714	БЕЗБОЯЗНЕН		10	2024-12-24 00:36:00.0000000
715	БЕЗБРЕЖЕН		9	2024-12-24 00:36:00.0000000
716	БЕЗБРЕЖНОСТ		11	2024-12-24 00:36:00.0000000
717	БЕЗБРОЕН		8	2024-12-24 00:36:00.0000000
718	БЕЗБРОЙ		7	2024-12-24 00:36:00.0000000
719	БЕЗБУРЕН		8	2024-12-24 00:36:00.0000000
720	БЕЗБЪРЗАНЕ		10	2024-12-24 00:36:00.0000000
721	БЕЗВЕРЕН		8	2024-12-24 00:36:00.0000000
722	БЕЗВЕРИЕ		8	2024-12-24 00:36:00.0000000
723	БЕЗВЕРНИК		9	2024-12-24 00:36:00.0000000
724	БЕЗВЕСТЕН		9	2024-12-24 00:36:00.0000000
725	БЕЗВЕТРЕН		9	2024-12-24 00:36:00.0000000
726	БЕЗВЕТРИЕ		9	2024-12-24 00:36:00.0000000
727	БЕЗВКУСЕН		9	2024-12-24 00:36:00.0000000
728	БЕЗВКУСИЕ		9	2024-12-24 00:36:00.0000000
729	БЕЗВКУСИЦА		10	2024-12-24 00:36:00.0000000
730	БЕЗВЛАСТИЕ		10	2024-12-24 00:36:00.0000000
731	БЕЗВОДЕН		8	2024-12-24 00:36:00.0000000
732	БЕЗВОДИЕ		8	2024-12-24 00:36:00.0000000
733	БЕЗВОДНОСТ		10	2024-12-24 00:36:00.0000000
734	БЕЗВОЛЕВ		8	2024-12-24 00:36:00.0000000
735	БЕЗВОЛИЕ		8	2024-12-24 00:36:00.0000000
736	БЕЗВРЕДЕН		9	2024-12-24 00:36:00.0000000
737	БЕЗВРЕМЕ		8	2024-12-24 00:36:00.0000000
738	БЕЗВРЕМЕНЕН		11	2024-12-24 00:36:00.0000000
739	БЕЗВЪЗВРАТЕН		12	2024-12-24 00:36:00.0000000
740	БЕЗВЪЗВРАТНО		12	2024-12-24 00:36:00.0000000
741	БЕЗВЪЗВРАТНОСТ		14	2024-12-24 00:36:00.0000000
742	БЕЗВЪЗМЕЗДЕН		12	2024-12-24 00:36:00.0000000
743	БЕЗВЪЗМЕЗДНО		12	2024-12-24 00:36:00.0000000
744	БЕЗГЛАСЕН		9	2024-12-24 00:36:00.0000000
745	БЕЗГЛАСНА		9	2024-12-24 00:36:00.0000000
746	БЕЗГЛАСНО		9	2024-12-24 00:36:00.0000000
747	БЕЗГРАМОТЕН		11	2024-12-24 00:36:00.0000000
748	БЕЗГРАНИЧЕН		11	2024-12-24 00:36:00.0000000
749	БЕЗГРАНИЧНОСТ		13	2024-12-24 00:36:00.0000000
750	БЕЗГРЕЕН		8	2024-12-24 00:36:00.0000000
751	БЕЗГРИЖЕН		9	2024-12-24 00:36:00.0000000
752	БЕЗГРИЖИЕ		9	2024-12-24 00:36:00.0000000
753	БЕЗГРИЖНИК		10	2024-12-24 00:36:00.0000000
754	БЕЗГРИЖНО		9	2024-12-24 00:36:00.0000000
755	БЕЗГРИЖНОСТ		11	2024-12-24 00:36:00.0000000
756	БЕЗГРЪБНАЧЕН		12	2024-12-24 00:36:00.0000000
757	БЕЗДАРЕН		8	2024-12-24 00:36:00.0000000
758	БЕЗДАРНИК		9	2024-12-24 00:36:00.0000000
759	БЕЗДАРНОСТ		10	2024-12-24 00:36:00.0000000
760	БЕЗДЕЕН		7	2024-12-24 00:36:00.0000000
761	БЕЗДЕЙНОСТ		10	2024-12-24 00:36:00.0000000
762	БЕЗДЕЙСТВИЕ		11	2024-12-24 00:36:00.0000000
763	БЕЗДЕЙСТВУВАМ		13	2024-12-24 00:36:00.0000000
764	БЕЗДЕЛЕН		8	2024-12-24 00:36:00.0000000
765	БЕЗДЕЛИЕ		8	2024-12-24 00:36:00.0000000
766	БЕЗДЕЛНИК		9	2024-12-24 00:36:00.0000000
767	БЕЗДЕЛНИЧА		10	2024-12-24 00:36:00.0000000
768	БЕЗДЕЛНИЧЕСТВО		14	2024-12-24 00:36:00.0000000
769	БЕЗДЕТЕН		8	2024-12-24 00:36:00.0000000
770	БЕЗДЕФЕКТИ		10	2024-12-24 00:36:00.0000000
771	БЕЗДИХАНЕН		10	2024-12-24 00:36:00.0000000
772	БЕЗДНА		6	2024-12-24 00:36:00.0000000
773	БЕЗДОБРИОБНОСКИ		15	2024-12-24 00:36:00.0000000
774	БЕЗДОМЕН		8	2024-12-24 00:36:00.0000000
775	БЕЗДОМНИК		9	2024-12-24 00:36:00.0000000
776	БЕЗДОМНИЧЕСКИ		13	2024-12-24 00:36:00.0000000
777	БЕЗДРУГО		8	2024-12-24 00:36:00.0000000
778	БЕЗДУЕН		7	2024-12-24 00:36:00.0000000
779	БЕЗДУИЕ		7	2024-12-24 00:36:00.0000000
780	БЕЗДУНОСТ		9	2024-12-24 00:36:00.0000000
781	БЕЗДЪЖДЕН		9	2024-12-24 00:36:00.0000000
782	БЕЗДЪЖДИЕ		9	2024-12-24 00:36:00.0000000
783	БЕЗДЪНЕН		8	2024-12-24 00:36:00.0000000
784	БЕЗЕДИНСТВОИХАРМОНИЯ		20	2024-12-24 00:36:00.0000000
785	БЕЗЕНЕРГИЯ		10	2024-12-24 00:36:00.0000000
786	БЕЗЕФЕКТ		8	2024-12-24 00:36:00.0000000
787	БЕЗЖАЛОСТЕН		11	2024-12-24 00:36:00.0000000
788	БЕЗЖИЗНЕН		9	2024-12-24 00:36:00.0000000
789	БЕЗЖИЗНЕНОСТ		12	2024-12-24 00:36:00.0000000
790	БЕЗЗАВЕТЕН		10	2024-12-24 00:36:00.0000000
791	БЕЗЗАИТЕН		9	2024-12-24 00:36:00.0000000
792	БЕЗЗАИТНОСТ		11	2024-12-24 00:36:00.0000000
793	БЕЗЗАКОНЕН		10	2024-12-24 00:36:00.0000000
794	БЕЗЗАКОНИЕ		10	2024-12-24 00:36:00.0000000
795	БЕЗЗАКОНИЯ		10	2024-12-24 00:36:00.0000000
796	БЕЗЗАОБИКАЛКИ		13	2024-12-24 00:36:00.0000000
797	БЕЗЗВУЧЕН		9	2024-12-24 00:36:00.0000000
798	БЕЗЗЛОБЕН		9	2024-12-24 00:36:00.0000000
799	БЕЗЗНАЧЕНИЕ		11	2024-12-24 00:36:00.0000000
800	БЕЗЗРАЧЕН		9	2024-12-24 00:36:00.0000000
801	БЕЗИДЕАЛИ		9	2024-12-24 00:36:00.0000000
802	БЕЗИДЕЕН		8	2024-12-24 00:36:00.0000000
803	БЕЗИДЕЙНОСТ		11	2024-12-24 00:36:00.0000000
804	БЕЗИЗКЛЮЧЕНИЕ		13	2024-12-24 00:36:00.0000000
805	БЕЗИЗКУСТВЕН		12	2024-12-24 00:36:00.0000000
806	БЕЗИЗРАЗЕН		10	2024-12-24 00:36:00.0000000
807	БЕЗИЗХОДЕН		10	2024-12-24 00:36:00.0000000
808	БЕЗИЗХОДИЦА		11	2024-12-24 00:36:00.0000000
809	БЕЗИЗХОДНО		10	2024-12-24 00:36:00.0000000
810	БЕЗИЗХОДНОПОЛОЖЕНИЕ		19	2024-12-24 00:36:00.0000000
811	БЕЗИЗХОДНОСТ		12	2024-12-24 00:36:00.0000000
812	БЕЗИМЕН		7	2024-12-24 00:36:00.0000000
813	БЕЗИМЕНЕН		9	2024-12-24 00:36:00.0000000
814	БЕЗИМОТЕН		9	2024-12-24 00:36:00.0000000
815	БЕЗИНИЦИАТИВЕН		14	2024-12-24 00:36:00.0000000
816	БЕЗИНТЕРЕСЕН		12	2024-12-24 00:36:00.0000000
817	БЕЗКНИЖЕН		9	2024-12-24 00:36:00.0000000
818	БЕЗКОЛЕБАНИЕ		12	2024-12-24 00:36:00.0000000
819	БЕЗКОМПРОМИСЕН		14	2024-12-24 00:36:00.0000000
820	БЕЗКОМПРОМИСНО		14	2024-12-24 00:36:00.0000000
821	БЕЗКОНЕЧЕН		10	2024-12-24 00:36:00.0000000
822	БЕЗКОНЕЧНО		10	2024-12-24 00:36:00.0000000
823	БЕЗКОНЕЧНОСТ		12	2024-12-24 00:36:00.0000000
824	БЕЗКОНТРОЛЕН		12	2024-12-24 00:36:00.0000000
825	БЕЗКОНТРОЛНОСТ		14	2024-12-24 00:36:00.0000000
826	БЕЗКОРИСТЕН		11	2024-12-24 00:36:00.0000000
827	БЕЗКОРИСТИЕ		11	2024-12-24 00:36:00.0000000
828	БЕЗКОРИСТНО		11	2024-12-24 00:36:00.0000000
829	БЕЗКРАЕН		8	2024-12-24 00:36:00.0000000
830	БЕЗКРАЙ		7	2024-12-24 00:36:00.0000000
831	БЕЗКРАЙНО		9	2024-12-24 00:36:00.0000000
832	БЕЗКРАЙНОСТ		11	2024-12-24 00:36:00.0000000
833	БЕЗКРИТИЧЕН		11	2024-12-24 00:36:00.0000000
834	БЕЗКРИТИЧНО		11	2024-12-24 00:36:00.0000000
835	БЕЗКРЪВЕН		9	2024-12-24 00:36:00.0000000
836	БЕЗКРЪВИЕ		9	2024-12-24 00:36:00.0000000
837	БЕЗЛИК		6	2024-12-24 00:36:00.0000000
838	БЕЗЛИЧЕН		8	2024-12-24 00:36:00.0000000
839	БЕЗЛИЧИЕ		8	2024-12-24 00:36:00.0000000
840	БЕЗЛЮДЕН		8	2024-12-24 00:36:00.0000000
841	БЕЗЛЮДИЕ		8	2024-12-24 00:36:00.0000000
842	БЕЗЛЮДНОСТ		10	2024-12-24 00:36:00.0000000
843	БЕЗМАЛКО		8	2024-12-24 00:36:00.0000000
844	БЕЗМЕРЕН		8	2024-12-24 00:36:00.0000000
845	БЕЗМЕРНОСТ		10	2024-12-24 00:36:00.0000000
846	БЕЗМЕТЕЖЕН		10	2024-12-24 00:36:00.0000000
847	БЕЗМИЛОСТЕН		11	2024-12-24 00:36:00.0000000
848	БЕЗМИЛОСТНОСТ		13	2024-12-24 00:36:00.0000000
849	БЕЗМОЗЪЧЕН		10	2024-12-24 00:36:00.0000000
850	БЕЗМОРАЛЕН		10	2024-12-24 00:36:00.0000000
851	БЕЗМЪЛВЕН		9	2024-12-24 00:36:00.0000000
852	БЕЗМЪЛВИЕ		9	2024-12-24 00:36:00.0000000
853	БЕЗМЪЛВНО		9	2024-12-24 00:36:00.0000000
854	БЕЗМЯРКА		8	2024-12-24 00:36:00.0000000
